Symbol,Description,Price,Price - Currency,"Dividend yield %, Trailing 12 months","Dividends per share, Annual","Dividends per share, Annual - Currency",Sector
9474,"Zenrin Co., Ltd.",1017,JPY,4.04339250493097,35,JPY,Commercial services
409A,"Orion Breweries, Ltd.",1323,JPY,0,,,Consumer non-durables
6425,Universal Entertainment Corporation,718,JPY,0,0,JPY,Producer manufacturing
6564,MIDAC HOLDINGS CO. LTD.,2074,JPY,0.700700700700701,14,JPY,Transportation
4343,"AEON Fantasy Co., Ltd.",2790,JPY,0,5,JPY,Consumer services
4413,"baudroie,inc.",1718,JPY,0,0,JPY,Technology services
4849,en Inc.,1150,JPY,5.81742738589212,70.1,JPY,Commercial services
3668,"COLOPL, Inc.",425,JPY,4.70588235294118,20,JPY,Technology services
2975,"Star Mica Holdings Co., Ltd.",1557,JPY,2.31829573934837,37,JPY,Finance
3608,"TSI Holdings Co., Ltd.",1145,JPY,0,19,JPY,Consumer non-durables
3371,SOFTCREATE HOLDINGS CORP,2020,JPY,2.87610619469027,55,JPY,Technology services
2752,"Fujio Food Group, Inc.",1066,JPY,0.283553875236295,3,JPY,Consumer services
6638,"Mimaki Engineering Co., Ltd.",1844,JPY,2.71886895051659,42.5,JPY,Producer manufacturing
7244,"Ichikoh Industries,Ltd.",570,JPY,2.4866785079929,14,JPY,Producer manufacturing
4658,"Nippon Air Conditioning Services Co., Ltd.",1615,JPY,3.08880308880309,45,JPY,Industrial services
8614,"Toyo Securities Co., Ltd.",767,JPY,3.91134289439374,30,JPY,Finance
5302,"Nippon Carbon Co., Ltd.",5020,JPY,4.10677618069815,200,JPY,Process industries
5541,"Pacific Metals Co., Ltd.",3230,JPY,6.31067961165049,135,JPY,Non-energy minerals
7989,Tachikawa Corporation,2552,JPY,2.75049115913556,70,JPY,Consumer durables
2931,"euglena Co., Ltd.",385,JPY,0.519480519480519,2,JPY,Health technology
9381,AIT Corporation,2311,JPY,3.72643577378343,80,JPY,Transportation
1827,Nakano Corporation,1552,JPY,1.41206675224647,22,JPY,Industrial services
6419,Mars Group Holdings Corporation,3205,JPY,4.74683544303798,195,JPY,Consumer services
3245,"Dear Life Co., Ltd.",1103,JPY,5.72727272727273,63,JPY,Finance
3496,"AZOOM CO.,LTD",4335,JPY,2.43119266055046,106,JPY,Consumer services
2170,Link and Motivation Inc.,529,JPY,3.10077519379845,16,JPY,Commercial services
7128,UNISOL Holdings Corporation,2327,JPY,4.42788250767207,101,JPY,Distribution services
3176,"Sanyo Trading Co., Ltd.",1862,JPY,3.08943089430894,57,JPY,Distribution services
2573,"Hokkaido Coca-Cola Bottling Co., Ltd.",3990,JPY,0.755667506297229,30,JPY,Consumer non-durables
6027,"Bengo4.com, Inc.",2287,JPY,0,0,JPY,Commercial services
4619,"Nihon Tokushu Toryo Co., Ltd.",2437,JPY,4.86397361912613,90,JPY,Producer manufacturing
1887,JDC Corporation,692,JPY,3.27868852459016,22,JPY,Industrial services
7388,"FP Partner, Inc.",2301,JPY,4.12099956159579,94,JPY,Finance
7447,"Nagaileben Co., Ltd.",1779,JPY,5.70125427594071,100,JPY,Distribution services
9517,"eREX Co., Ltd.",691,JPY,1.63447251114413,11,JPY,Utilities
3198,SFP Holdings Co.Ltd.,2301,JPY,1.17391304347826,26,JPY,Consumer services
7779,CYBERDYNE Inc.,394,JPY,0,0,JPY,Health technology
4972,"Soken Chemical & Engineering Co., Ltd.",3255,JPY,1.97472353870458,62.5,JPY,Process industries
8137,Sun-Wa Technos Corporation,3395,JPY,3.62537764350453,120,JPY,Distribution services
3284,"Hoosiers Holdings Co.,Ltd.",1294,JPY,5.40958268933539,62,JPY,Finance
2902,"Taiyo Kagaku Co., Ltd.",2996,JPY,3.0976430976431,82,JPY,Consumer non-durables
7245,"Daido Metal Co., Ltd.",1159,JPY,2.05540661304736,18,JPY,Producer manufacturing
2108,"Nippon Beet Sugar Manufacturing Co., Ltd.",4360,JPY,1.8539976825029,80,JPY,Process industries
3836,AVANT GROUP CORPORATION,1371,JPY,1.80635838150289,25,JPY,Technology services
6905,"Cosel Co., Ltd.",1312,JPY,4.34439178515008,55,JPY,Electronic technology
2705,"OOTOYA Holdings Co., Ltd.",7170,JPY,0.139275766016713,10,JPY,Consumer services
166A,TASUKI Holdings Inc.,836,JPY,4.2654028436019,36,JPY,Technology services
1514,"Sumiseki Holdings, Inc.",895,JPY,3.44827586206897,30,JPY,Distribution services
1967,Yamato Corporation,2399,JPY,1.93798449612403,45,JPY,Industrial services
7921,TAKARA & COMPANY LTD,3960,JPY,2.65822784810127,90,JPY,Commercial services
3431,"MIYAJI ENGINEERING GROUP, INC.",1881,JPY,5.18617021276596,97.5,JPY,Industrial services
4094,"Nihon Kagaku Sangyo Co., Ltd.",2638,JPY,3.37964701464514,75,JPY,Process industries
8163,"SRS HOLDINGS CO.,LTD.",1265,JPY,0.599520383693046,7.5,JPY,Consumer services
8699,"HS Holdings Co.,Ltd.",1285,JPY,0.769230769230769,10,JPY,Finance
5834,"SBI Leasing Services Co.,Ltd.",6300,JPY,3.38983050847458,170,JPY,Finance
8065,SATO SHO-JI CORPORATION,2462,JPY,3.28947368421053,76,JPY,Distribution services
9828,Genki Global Dining Concepts Corp,2908,JPY,2.58264462809917,70,JPY,Consumer services
4719,Alpha Systems Inc.,3620,JPY,3.68852459016393,125,JPY,Technology services
7949,"Komatsu Wall Industry Co., Ltd.",2956,JPY,3.44708721130645,65,JPY,Producer manufacturing
4687,TDC SOFT Inc.,1011,JPY,2.60115606936416,27,JPY,Technology services
9639,"Sankyo Frontier Co., Ltd.",2229,JPY,3.80313199105145,85,JPY,Finance
9305,Yamatane Corporation,2300,JPY,2.96182536200088,52.5,JPY,Distribution services
7383,"Net Protections Holdings, Inc.",500,JPY,0,0,JPY,Commercial services
6387,"SAMCO, Inc.",6320,JPY,0.950871632329636,60,JPY,Electronic technology
4431,"Smaregi, Inc.",2456,JPY,0.579598145285935,15,JPY,Technology services
9619,"ICHINEN HOLDINGS CO., LTD.",2198,JPY,3.47383047707272,70,JPY,Finance
3182,"Oisix ra daichi, Inc.",1383,JPY,0.577617328519856,0,JPY,Retail trade
8864,"Airport Facilities Co., Ltd.",1026,JPY,2.90697674418605,21,JPY,Finance
7990,"GLOBERIDE, Inc.",2345,JPY,3.67965367965368,80,JPY,Consumer durables
2429,"WORLD HOLDINGS CO.,LTD",2802,JPY,4.61182336182336,129.5,JPY,Commercial services
255A,"Gltechno Holdings, Inc.",3940,JPY,2.77922077922078,107,JPY,Producer manufacturing
6264,"Marumae Co., Ltd.",3675,JPY,1.02432778489117,40,JPY,Producer manufacturing
7071,Amvis Holdings.Inc.,478,JPY,0.790513833992095,4,JPY,Health services
2226,KOIKE-YA Inc.,4665,JPY,1.18025751072961,55,JPY,Consumer non-durables
4323,"Japan System Techniques Co., Ltd.",1942,JPY,1.9,27,JPY,Technology services
5121,FUJIKURA COMPOSITES Inc.,2618,JPY,2.49520153550864,64,JPY,Producer manufacturing
6333,"Teikoku Electric Manufacturing Co., Ltd.",3250,JPY,3.92405063291139,110,JPY,Producer manufacturing
8281,"XEBIO Holdings CO., LTD.",1114,JPY,3.15031503150315,32.5,JPY,Retail trade
3661,"m-up holdings, Inc.",677,JPY,1.33136094674556,9,JPY,Technology services
6742,"Kyosan Electric Manufacturing Co., Ltd.",786,JPY,2.93742017879949,23,JPY,Electronic technology
6357,"Sansei Technologies, Inc.",2638,JPY,2.27100681302044,55,JPY,Producer manufacturing
6223,"Seibu Giken Co., Ltd.",2551,JPY,2.93870696893367,70,JPY,Producer manufacturing
2908,"Fujicco Co., Ltd.",1644,JPY,2.83425754775108,46,JPY,Consumer non-durables
7723,"Aichi Tokei Denki Co., Ltd.",3225,JPY,2.7027027027027,75,JPY,Electronic technology
9928,"Miroku Jyoho Service Co., Ltd.",1735,JPY,3.15366972477064,55,JPY,Technology services
4593,Healios KK,361,JPY,0,0,JPY,Health technology
2780,"Komehyo Holdings Co., Ltd.",4260,JPY,2.38636363636364,104,JPY,Retail trade
4318,"Quick Co., Ltd.",864,JPY,3.85513668224299,31.99997,JPY,Commercial services
6369,Toyo Kanetsu K.K,3095,JPY,4.62783171521036,118,JPY,Producer manufacturing
7366,LITALICO Inc.,1312,JPY,0.670141474311243,9,JPY,Technology services
256A,"Tobishima Holdings, Inc.",2499,JPY,3.584229390681,90,JPY,Industrial services
1793,"Ohmoto Gumi Co., Ltd.",1865,JPY,2.24043715846995,41,JPY,Industrial services
9837,"Morito Co., Ltd.",2063,JPY,3.45679012345679,70,JPY,Consumer non-durables
2060,"Feed One Co., Ltd.",1264,JPY,3.34394904458599,35.5,JPY,Process industries
8081,Kanaden Corporation,2310,JPY,3.31272084805654,70,JPY,Distribution services
4820,"EM Systems Co., Ltd.",697,JPY,5.59540889526542,39,JPY,Technology services
3687,Fixstars Corp.,1415,JPY,1.25,18,JPY,Technology services
8005,Scroll Corporation,1360,JPY,4.22848664688427,51.5,JPY,Retail trade
9632,"Subaru Enterprise Co., Ltd.",3565,JPY,2.26950354609929,80,JPY,Transportation
4375,Safie Inc.,829,JPY,0,0,JPY,Technology services
1869,"Meiko Construction Co., Ltd.",1842,JPY,2.44034707158351,42,JPY,Industrial services
6145,"Nittoku Co., Ltd.",2581,JPY,1.98212203653323,42,JPY,Producer manufacturing
1930,"Hokuriku Electrical Construction Co., Ltd.",1698,JPY,2.77610138805069,44,JPY,Industrial services
6137,"Koike Sanso Kogyo Co., Ltd.",2176,JPY,2.49639942390783,52,JPY,Producer manufacturing
4685,"Ryoyu Systems Co., Ltd.",3500,JPY,2.61707988980716,85,JPY,Electronic technology
5261,"RESOL HOLDINGS Co., Ltd.",8350,JPY,1.19904076738609,100,JPY,Consumer services
7937,"Tsutsumi Jewelry Co., Ltd.",2959,JPY,3.0374620317246,80,JPY,Retail trade
3663,"CELSYS, Inc.",1296,JPY,2.80373831775701,36,JPY,Technology services
2751,TENPOS HOLDINGS Co.Ltd.,3905,JPY,0.231362467866324,9,JPY,Distribution services
5889,"Japan Eyewear Holdings Co.,Ltd.",1930,JPY,4.38413361169102,66,JPY,Health technology
3844,Comture Corporation,1424,JPY,3.42087076710435,48,JPY,Technology services
7840,"France Bed Holdings Co., Ltd.",1366,JPY,3.00075018754689,40,JPY,Health technology
147A,"SORACOM,INC.",976,JPY,0,0,JPY,Technology services
7711,"Sukegawa Electric Co., Ltd.",7490,JPY,0.497512437810945,40,JPY,Producer manufacturing
8708,AIZAWA SECURITIES GROUP CO. LTD.,1492,JPY,4.12440838404327,96,JPY,Finance
3561,"CHIKARANOMOTO HOLDINGS Co., Ltd.",1531,JPY,1.25,18,JPY,Consumer services
1814,"DAISUE CONSTRUCTION CO., LTD.",4495,JPY,3.23059360730594,99,JPY,Industrial services
3455,Healthcare & Medical Investment Corp,130400,JPY,4.97413793103448,6347,JPY,Finance
3660,istyle Inc.,462,JPY,0.217864923747277,1,JPY,Technology services
6062,Charm Care Corporation,1408,JPY,3.85438972162741,34,JPY,Health services
8558,"Towa Bank, Ltd.",1202,JPY,2.83630470016207,35,JPY,Finance
3679,"ZIGExN Co., Ltd.",424,JPY,2.45901639344262,10.5,JPY,Technology services
6469,"Hoden Seimitsu Kako Kenkyusho Co., Ltd.",3920,JPY,0.285035629453682,12,JPY,Producer manufacturing
6718,"Aiphone Co., Ltd.",2914,JPY,4.51859575947167,130,JPY,Electronic technology
2980,SRE Holdings Corp.,2609,JPY,0.537827178200072,15,JPY,Finance
9470,"Gakken Holdings Co., Ltd.",1039,JPY,2.50240615976901,26,JPY,Consumer services
6675,"SAXA,Inc.",7750,JPY,3.6222509702458,165,JPY,Electronic technology
6820,Icom Incorporated,3200,JPY,2.63910969793323,83,JPY,Electronic technology
287A,"Kuroda Group Co.,Ltd.",1086,JPY,8.46660395108184,60,JPY,Distribution services
9726,"KNT-CT Holdings Co., Ltd.",1612,JPY,0,0,JPY,Consumer services
6247,"Hisaka Works,Ltd.",1749,JPY,3.08716707021792,45,JPY,Producer manufacturing
7229,"Yutaka Giken Co., Ltd.",3040,JPY,1.18616144975288,72,JPY,Producer manufacturing
6625,JALCO Holdings Inc.,409,JPY,4.5,18,JPY,Finance
6099,Elan Corp.,742,JPY,2.02156334231806,15,JPY,Health technology
9052,"Sanyo Electric Railway Co., Ltd.",2047,JPY,2.22993062438057,35,JPY,Transportation
3449,TECHNOFLEX CORPORATION,2447,JPY,2.4013024013024,59,JPY,Producer manufacturing
4992,"Hokko Chemical Industry Co., Ltd.",1865,JPY,2.52331321996709,46,JPY,Process industries
219A,"Heartseed, Inc.",1880,JPY,0,0,JPY,Health technology
8011,Sanyo Shokai Ltd.,4455,JPY,4.5,129,JPY,Consumer non-durables
2612,Kadoya Sesame Mills Incorporated,5050,JPY,2.05549845837616,100,JPY,Process industries
2971,ESCON JAPAN REIT Investment Corp.,125000,JPY,5.9307010475423,7360,JPY,Finance
9081,"Kanagawa Chuo Kotsu Co., Ltd.",3665,JPY,2.60631001371742,90,JPY,Consumer services
6648,Kawaden Corporation,2335,JPY,2.63510495757034,38,JPY,Producer manufacturing
4931,"Shinnihonseiyaku Co., Ltd.",2113,JPY,2.4904214559387,52,JPY,Retail trade
3010,"Polaris Holdings Co., Ltd",189,JPY,1.57068062827225,3,JPY,Consumer services
9338,"Inforich, Inc.",4545,JPY,0,0,JPY,Distribution services
4337,PIA Corporation,2966,JPY,0,0,JPY,Consumer services
9896,"JK Holdings Co., Ltd.",1565,JPY,3.25309043591412,45,JPY,Distribution services
9368,"Kimura Unity Co., Ltd.",955,JPY,3.54497354497354,31.5,JPY,Transportation
5988,"PIOLAX, Inc.",1775,JPY,5.1685393258427,92,JPY,Producer manufacturing
5976,"Neturen Co., Ltd.",1483,JPY,4.06896551724138,51,JPY,Producer manufacturing
3932,"Akatsuki, Inc.",3035,JPY,3.60065466448445,95,JPY,Technology services
3546,"Alleanza Holdings Co., Ltd.",1461,JPY,2.6009582477755,38,JPY,Retail trade
4743,ITFOR Inc.,1687,JPY,3.25251330573625,50,JPY,Technology services
4419,Finatext Holdings Ltd.,802,JPY,0,0,JPY,Technology services
1375,"Yukiguni Factory Co., Ltd.",1100,JPY,1.46118721461187,15,JPY,Process industries
2207,MEITO CO. LTD.,2647,JPY,1.47172734314485,35,JPY,Consumer non-durables
7749,"Medikit Co., Ltd.",2994,JPY,3.18471337579618,90,JPY,Health technology
2325,"NJS Co., Ltd.",4550,JPY,2.29508196721311,105,JPY,Commercial services
299A,"Kurashiru, Inc.",991,JPY,0,0,JPY,Technology services
8285,"Mitani Sangyo Co., Ltd.",726,JPY,1.48936170212766,10,JPY,Distribution services
262A,INTERMESTIC INC.,1923,JPY,2.30487166055526,44,JPY,Health technology
6144,"Seibu Electric & Machinery Co., Ltd.",2859,JPY,2.92989187303802,84,JPY,Producer manufacturing
4641,Altech Corporation,2611,JPY,4.12528647822765,108,JPY,Commercial services
7092,"Fast Fitness Japan, Inc.",2301,JPY,1.95652173913044,45,JPY,Consumer services
8551,"Kita-Nippon Bank, Ltd.",5170,JPY,2.76391554702495,100,JPY,Finance
6310,"Iseki & Co., Ltd.",1988,JPY,2.09863588667366,40,JPY,Producer manufacturing
8142,"TOHO Co.,Ltd.",1332,JPY,2.53678158295282,41.66663,JPY,Transportation
3093,"Treasure Factory Co., Ltd.",1797,JPY,2.06013363028953,36,JPY,Retail trade
2989,"Tokaido REIT, Inc.",112400,JPY,6.02242152466368,6715,JPY,Finance
6785,"Suzuki Co., Ltd.",3060,JPY,3.01406563965171,85,JPY,Producer manufacturing
7914,"Kyodo Printing Co., Ltd.",1701,JPY,3.5521582733813,35,JPY,Commercial services
1847,"Ichiken Co., Ltd.",6050,JPY,2.6271186440678,140,JPY,Industrial services
3193,"Eternal Hospitality Group Co.,Ltd.",3710,JPY,1.24661246612466,46,JPY,Consumer services
6272,"Rheon Automatic Machinery Co., Ltd.",1621,JPY,3.14070351758794,44,JPY,Producer manufacturing
212A,FIT EASY Inc.,2549,JPY,0.968241673121611,25,JPY,Consumer services
9740,"Central Security Patrols Co., Ltd.",2998,JPY,2.05549845837616,60,JPY,Commercial services
2594,Key Coffee Inc.,2001,JPY,0.603621730382294,12,JPY,Consumer non-durables
4577,"Daito Pharmaceutical Co., Ltd.",1457,JPY,2.65957446808511,35,JPY,Health technology
1736,OTEC Corporation,2511,JPY,3.36211408948194,56.6666669999997,JPY,Producer manufacturing
9552,"Quants Research Institute Holdings, Inc.",756,JPY,0.638569604086845,5,JPY,Finance
4417,Global Security Experts Inc.,2260,JPY,0.970652173913043,20.855,JPY,Technology services
2792,HONEYS HOLDINGS CO. LTD.,1529,JPY,3.62796833773087,55,JPY,Consumer non-durables
7607,"Shinwa Co., Ltd.",3340,JPY,3.75189107413011,124,JPY,Producer manufacturing
5959,"Okabe Co., Ltd.",1035,JPY,3.1,31,JPY,Producer manufacturing
5013,Yushiro Inc.,3150,JPY,3.16639741518578,98,JPY,Process industries
3475,"Good Com Asset Co.,Ltd.",1462,JPY,3.17796610169492,45,JPY,Finance
7971,Toli Corporation,770,JPY,3.37662337662338,21,JPY,Consumer durables
3891,Nippon Kodoshi Corporation,4235,JPY,1.88916876574307,60,JPY,Process industries
4051,"GMO Financial Gate, Inc.",4980,JPY,1.98,99,JPY,Commercial services
8624,"Ichiyoshi Securities Co., Ltd.",1390,JPY,3.56871678056188,34,JPY,Finance
6240,Yamashin-Filter Corp.,606,JPY,2.52100840336134,12,JPY,Producer manufacturing
9845,Parker Corporation,1693,JPY,1.77478580171359,25,JPY,Process industries
9539,"Keiyo Gas Co., Ltd.",1329,JPY,2.03921568627451,26,JPY,Process industries
8844,"Cosmos Initia Co., Ltd.",1220,JPY,2.61651676206051,30,JPY,Finance
4611,"Dai Nippon Toryo Company, Limited",1479,JPY,3.35386721423682,49,JPY,Process industries
6997,Nippon Chemi-Con Corporation,1775,JPY,0,0,JPY,Electronic technology
6932,Endo Lighting Corporation,2856,JPY,2.50806162665711,50,JPY,Producer manufacturing
9856,"KU Holdings Co., Ltd.",1330,JPY,4.94590417310665,64,JPY,Retail trade
3196,HOTLAND HOLDINGS Co.Ltd.,1932,JPY,0.683850604944766,13,JPY,Consumer services
3183,"WIN-Partners Co., Ltd.",1457,JPY,3.62875087229588,52,JPY,Distribution services
4390,"IPS, Inc.",3125,JPY,1.27186009538951,40,JPY,Communications
9795,"Step Co., Ltd.",2513,JPY,3.41777241656614,85,JPY,Consumer services
7679,"Yakuodo Holdings Co., Ltd.",2066,JPY,1.34680134680135,28,JPY,Retail trade
3763,Pro-Ship Incorporated,1398,JPY,2.20588235294118,31.5,JPY,Technology services
9284,Canadian Solar Infrastructure Fund.Inc.,91100,JPY,7.66223698781838,6919,JPY,Finance
9622,"SPACE CO., LTD.",1649,JPY,4.73300970873786,78,JPY,Industrial services
3741,"Systems Engineering Consultants Co., Ltd.",3770,JPY,1.38364779874214,55,JPY,Technology services
7198,SBI ARUHI Corporation,915,JPY,4.31965442764579,40,JPY,Finance
4548,Seikagaku Corporation,732,JPY,4.149377593361,30,JPY,Health technology
5659,"Nippon Seisen Co., Ltd.",1326,JPY,3.34600760456274,56,JPY,Producer manufacturing
8008,"Yondoshi Holdings, Inc.",1890,JPY,4.40785979819437,83,JPY,Consumer durables
3463,Ichigo Hotel REIT Investment Corp.,123100,JPY,11.614262560778,14332,JPY,Finance
6844,Shindengen Electric Mfg Co Ltd,3985,JPY,1.6602809706258,65,JPY,Electronic technology
4218,"Nichiban Co., Ltd.",1986,JPY,1.79856115107914,35,JPY,Process industries
9742,Ines Corporation,2000,JPY,2.73359840954274,55,JPY,Technology services
6958,CMK Corporation,627,JPY,3.3500837520938,20,JPY,Electronic technology
7932,"Nippi, Incorporated",13850,JPY,4.28877769835597,600,JPY,Consumer non-durables
4462,"Ishihara Chemical Co.,Ltd.",2934,JPY,1.51569830386142,40,JPY,Producer manufacturing
5989,"H-One Co., Ltd.",1452,JPY,4.83193277310924,50,JPY,Distribution services
7717,"V-Technology Co., Ltd.",4400,JPY,1.92771084337349,80,JPY,Electronic technology
4345,"CTS Co., Ltd.",981,JPY,2.71238485158649,25,JPY,Finance
8151,TOYO Corporation,1850,JPY,3.72972972972973,69,JPY,Distribution services
6817,Sumida Corporation,1229,JPY,4.36933223413026,53,JPY,Electronic technology
8713,Fidea Holdings Co.Ltd.,2155,JPY,3.43406593406593,75,JPY,Finance
6788,"Nihon Trim Co., Ltd.",5030,JPY,2.55402750491159,130,JPY,Producer manufacturing
7510,Takebishi Corporation,2509,JPY,2.66451352442471,62,JPY,Distribution services
5243,note inc.,2022,JPY,0,0,JPY,Technology services
7059,"COPRO-HOLDINGS Co., Ltd.",964,JPY,3.50701402805611,30,JPY,Commercial services
7522,"Watami Co., Ltd.",966,JPY,1.03305785123967,10,JPY,Consumer services
9942,"Joyfull Co., Ltd.",1273,JPY,0.789265982636148,10,JPY,Consumer services
2221,"Iwatsuka Confectionery Co., Ltd.",3300,JPY,0.891530460624071,30,JPY,Consumer non-durables
6430,"Daikoku Denki Co., Ltd.",2666,JPY,4.17615793470008,120,JPY,Technology services
2676,"Takachiho Koheki Co., Ltd.",2119,JPY,4.07530981887512,80,JPY,Distribution services
5464,Mory Industries Inc.,1022,JPY,4.18743768693918,42,JPY,Non-energy minerals
6630,YA-MAN Ltd.,705,JPY,1.27659574468085,9,JPY,Consumer durables
7874,LEC INC,1201,JPY,1.77777777777778,20,JPY,Producer manufacturing
6249,"Gamecard Holdings,Inc.",2792,JPY,3.5498757543486,100,JPY,Producer manufacturing
2268,"BR 31 Ice Cream Co., Ltd.",4020,JPY,1.99252801992528,80,JPY,Consumer non-durables
9308,"Inui Global Logistics Co., Ltd.",1616,JPY,4.72186287192756,76,JPY,Transportation
3040,Soliton Systems K.K.,1857,JPY,2.58744609487302,54,JPY,Technology services
7238,"Akebono Brake Industry Co., Ltd.",144,JPY,0,0,JPY,Producer manufacturing
7467,"Hagiwara Electric Holdings Co.,Ltd.",3925,JPY,4.78036175710594,185,JPY,Electronic technology
7438,KONDOTEC INC.,1535,JPY,3.24288550628723,46,JPY,Producer manufacturing
9600,I-Net Corporation,2515,JPY,2.2673031026253,56,JPY,Technology services
1964,"Chugai Ro Co., Ltd.",5020,JPY,3.01810865191147,150,JPY,Producer manufacturing
6078,"Value HR Co., Ltd.",1404,JPY,1.84790334044065,26,JPY,Technology services
2923,"Sato Foods Co., Ltd.",7630,JPY,0.927152317880795,70,JPY,Process industries
8103,Meiwa Corporation,935,JPY,4.45387062566278,42,JPY,Distribution services
2498,Oriental Consultants Holdings Company Limited,3150,JPY,3.80952380952381,120,JPY,Commercial services
1866,Kitano Construction Corp.,1539,JPY,1.78919973975277,27.5,JPY,Industrial services
3486,Global Link Management Inc.,2297,JPY,3.40236686390533,80.5,JPY,Finance
4718,"Waseda Academy Co., Ltd.",2020,JPY,2.98359025360517,55,JPY,Consumer services
4923,"Cota Co., Ltd.",1300,JPY,1.55400155400155,20,JPY,Consumer non-durables
4112,"Hodogaya Chemical Co., Ltd.",2386,JPY,2.05183585313175,45,JPY,Process industries
9438,MTI Ltd.,671,JPY,2.71041369472183,19,JPY,Technology services
9955,"Yonkyu Co., Ltd.",3080,JPY,0.650406504065041,20,JPY,Process industries
7955,Cleanup Corporation,1050,JPY,3.03623898139079,31,JPY,Consumer durables
